;blade;f_rot;start_idx;end_idx;b0e;b1e;b2e;b0f;b1f;b2f;r2e;r2f;pitch1;pitch2;alpha;gamma1;gamma2;create_time;pitch1_deg;pitch2_deg;alpha_deg;gamma1_deg;gamma2_deg
10;1;0.19402405898331393;30841;35995;355.08160878075796;521.11550009627;-18038.858887512473;-121.85915186128005;-1487.258940278056;4302.664764071667;0.997601217696892;0.9396490640871764;-0.33701912579511295;-0.23414701235148244;;-0.1214126665754473;-0.08254120106851466;20201213_181230;-19.30977352324855;-13.4156355933375;;-6.956433374202208;-4.7292624571666115
11;1;0.19275250578257516;33338;38526;270.54975444542555;299.01452182436617;-17948.563212314813;-91.50564364489189;-1443.6000030849582;4231.269791330229;0.9953667190124622;0.9109071287747467;-0.20424293274270303;-0.23151710196142367;;-0.07072674969858528;-0.08051680604031262;20201213_181230;-11.702258041531215;-13.26495282748953;;-4.052344256407104;-4.613273165983367
12;1;0.19398642095053345;35995;41150;178.37229888390516;-148.96284630233748;-18028.928899957005;-80.7584289297564;-1287.4315434172115;4280.527153907256;0.9960734387576489;0.911208560839488;0.11519321328379871;-0.23310926135857518;;0.03480714505619462;-0.07147003741700927;20201213_181230;6.600084949711997;-13.356176841258403;;1.9943025086196007;-4.094931505636707
13;2;0.21376656690893545;5413;10091;-220.2208672572117;-829.4663243180225;-16209.369878123041;10.896095093812933;-775.3463529012686;3333.0603132533897;0.9985206161832084;0.8709199194437762;0.8191089320740131;-0.20279882767410645;;0.25150333640269223;-0.0478514791855515;20201213_181230;46.93148476930898;-11.619516915927182;;14.410079709333225;-2.7416878007902072
14;2;0.21195421788893598;7707;12425;-187.43603793609353;-853.3675029402566;-16143.500530257883;-74.9540641370403;-614.4620847732601;3289.239391505431;0.998626501488269;0.8589658646587365;0.946744347109621;-0.20099878394732412;;0.2624445806840316;-0.03807170247051328;20201213_181230;54.24445536724992;-11.516382007443553;;15.036966829275617;-2.1813478704382003
15;2;0.20968756552736423;10091;14860;-213.48138060369575;-962.7001983599698;-16134.684152246758;7.443134041352896;-730.4454955494127;3253.7657354325397;0.9985269842723782;0.8763126067119302;0.921720859676099;-0.19899390260724534;;0.3003689120062813;-0.04528723530968362;20201213_181230;52.810715148610456;-11.401510768232507;;17.20987095489632;-2.594767449060709
16;2;0.206996481059822;12425;17256;-121.99926103833033;-1203.7920223162128;-16001.821371834834;-11.509302235957698;-731.5681075812338;3273.8834740833126;0.9984824439287994;0.9095464024699857;1.0247199147163268;-0.20180934962850933;;0.3765296374422934;-0.045733743331295595;20201213_181230;58.712126296251185;-11.562823999993613;;21.57355908703447;-2.6203504742178114
17;2;0.2033760423022168;14860;19777;-262.44518705868626;-1594.7399415467362;-15780.279670239652;16.718083627569836;-659.7520695482849;3266.3638063815843;0.9980998907911228;0.9128068111607637;1.1785313108076414;-0.20410781614203638;;0.5100615477544946;-0.041820831971014404;20201213_181230;67.5248701332985;-11.69451643057086;;29.224373978243037;-2.396157167664905
18;2;0.20108586366378445;17256;22229;-223.23123905526586;-1913.4789634496083;-15674.23220018229;20.470312877924187;-619.3863947051959;3273.9859190214447;0.9973637454619168;0.9047523134656031;1.2577438732320059;-0.2059163425827698;;0.6242012831445253;-0.03952651069216381;20201213_181230;72.06341564463116;-11.798137362762702;;35.76409909083179;-2.264702241539709
19;2;0.1985308715505261;19777;24814;-266.57801915474727;-1820.614265244074;-15618.826932727496;10.606024584216325;-644.8440198926654;3272.50203656094;0.9974195407735233;0.9312426400485386;1.2303933367334712;-0.20653520937588613;;0.5899711999999224;-0.04129806670634337;20201213_181230;70.49634533584663;-11.833595818089066;;33.80285979426415;-2.3662049243232155
20;2;0.19723865877712032;22229;27299;-305.4342691483615;-1260.9798922548337;-15609.585758347537;-0.6940380927071974;-725.3983549397265;3232.1538541494756;0.9975085009892828;0.9448771295051562;1.0487624640636246;-0.20417674222336035;;0.40077939884606933;-0.04648808197176618;20201213_181230;60.08966290258636;-11.6984656041291;;22.962968069670072;-2.6635708946404124
21;2;0.19569471624266144;24814;29924;-288.0080026427534;-474.8570838560786;-15584.441747596731;7.644449761832133;-912.0441449530136;3191.7476473636416;0.9979032880678411;0.930046718038737;0.48003192693254626;-0.20200997947976837;;0.1493309001904576;-0.05855619183090536;20201213_181230;27.503803444767215;-11.574319243715093;;8.556030331802562;-3.355022656269306
22;2;0.1937608990505716;27299;32460;-177.007120707644;9.649568361997687;-15488.11218865642;-7.084723955254404;-1061.617239704436;3138.265927552159;0.9988336569922888;0.9455538327667765;-0.009089248241684871;-0.19991752531095613;;-0.0030748138590080305;-0.06859779198349716;20201213_181230;-0.5207755631952475;-11.454430451017597;;-0.17617385690949391;-3.9303639645707396
23;2;0.19398642095053345;29924;35079;-182.05353831746302;265.5320742995011;-15525.776394440705;-9.608759521738275;-1063.5667652790194;3129.8766285053825;0.9984846163643736;0.9166252018717607;-0.24466040384379634;-0.19892612636311247;;-0.08493997311782482;-0.06855698118944548;20201213_181230;-14.018008554215834;-11.397627475492444;;-4.866701971606031;-3.9280256783130003
24;2;0.1936858415649816;32460;37623;-165.25679605573492;316.42572974418226;-15544.253889484928;0.4239492384419112;-1103.6732526414303;3137.852060453981;0.9981179200935278;0.894362988506122;-0.279212925996418;-0.19918887957230874;;-0.10101320331851803;-0.0710618015173132;20201213_181230;-15.997722245093337;-11.412682125432909;;-5.787630225247964;-4.071541311538396
25;2;0.1932740626207963;35079;40253;-195.17708963645504;9.962274965496336;-15523.224820001185;3.957188674100244;-1015.322679455579;3105.995420629952;0.9973401748522657;0.8649257756051346;-0.009811615049042297;-0.19747920833647806;;-0.0032074393866700877;-0.06545341057356059;20201213_181230;-0.5621641325171678;-11.314725179264896;;-0.18377273990022533;-3.750204180601979
26;2;0.19451468585878234;37623;42764;-257.0600156427038;-196.66987237488541;-15586.229377356933;-25.875878112505777;-878.8823165079527;3145.359835580604;0.9974927936068103;0.8509071657393149;0.22014597766897648;-0.19912935013484126;;0.06256780130906756;-0.05641831127175492;20201213_181230;12.613435397213623;-11.409271339909235;;3.584870948422678;-3.2325311231269174
27;3;0.21312872975277067;6956;11648;-79.38713427215563;-879.6138826424386;-18276.137340306756;14.023162573034856;-93.0049223893484;3081.844103155455;0.996540398384708;0.7551547558734453;1.4654539219740161;-0.16705509534365676;;0.2894425766852853;-0.005088893899244643;20201213_181230;83.96432480000496;-9.571551909347104;;16.58383805545853;-0.29157214281659083
28;3;0.21052631578947367;9284;14034;12.238612183599658;-889.0895737921769;-18114.805049565843;-85.56108477376819;-91.5624283240397;3079.4559237799103;0.9969415117268422;0.8668089550648579;1.4681736241124836;-0.1683868878254763;;0.29288592167558974;-0.00505458479735854;20201213_181230;84.12015225407185;-9.647857997742618;;16.78112719081049;-0.28960637607963285
29;3;0.2073398299813394;11648;16471;-120.64065611664519;-1321.3883903699352;-17932.619379781245;-18.160393160323498;-111.93698319366877;3080.7913651777844;0.9977660923506945;0.8461531331312439;1.486286446590399;-0.17013730818062048;;0.4432880228470551;-0.006242128255118786;20201213_181230;85.15794053712612;-9.748149696466168;;25.39853281783507;-0.3576476041976673
30;3;0.2050020500205002;14034;18912;-39.87730662302374;-1755.783998800181;-17802.632413611875;-28.174708450863108;-0.05391766739947812;3071.616826029357;0.9982949402626707;0.829518097808832;1.5707656181955363;-0.17085507934612595;;0.6084734613032812;-3.0286345382458804e-06;20201213_181230;89.99824052686189;-9.789274954905817;;34.86296127839483;-0.00017352797672904184
31;3;0.20202020202020202;16471;21421;-147.44140915604996;-1996.390597942543;-17630.745776810894;-15.851248869112432;-11.131752362669536;3038.0248165438106;0.9985309297471983;0.8440598928182175;1.565220445496836;-0.17063832453861624;;0.7170107504551413;-0.0006313829966803066;20201213_181230;89.6805255345552;-9.776855819246341;;41.08168986658747;-0.036175580966104036
32;3;0.19940179461615154;18912;23927;-93.64314439790262;-1974.6678827602823;-17479.94573724106;-13.737159727353351;-9.913796155231601;3031.1025460578967;0.998319178686588;0.8801901212296688;1.56577588110393;-0.17169723037128493;;0.7095184650659814;-0.0005671526007996863;20201213_181230;89.71234965063297;-9.837526654360042;;40.65241353488108;-0.03249545036569002
33;3;0.1970831690973591;21421;26495;-138.3609112233503;-1634.1280765176498;-17370.51231704323;3.918064775544778;-49.733333943078605;2980.6209472215455;0.9983104047895776;0.9270094070492634;1.5403715466296646;-0.1699359139595547;;0.5802713448671419;-0.0028630935565956807;20201213_181230;88.25678850391888;-9.736610657580776;;33.24709903326752;-0.1640431771440328
34;3;0.19542700801250734;23927;29044;-130.16365879714402;-1020.7625884976902;-17353.852670298387;-1.3225818733467691;-224.76172677429435;2979.152372984032;0.9987564489607508;0.9311212543200859;1.3540647889092274;-0.17001372336055956;;0.34972050071282473;-0.012952052512088408;20201213_181230;77.58219759177146;-9.741068807864794;;20.037508700046757;-0.7420979449744814
35;3;0.19538882375928096;26495;31613;-13.21282443064194;-236.3624892471461;-17481.039045845682;-22.80851253864117;-312.9176581908042;3015.31210387995;0.9980420329659835;0.924106874331729;0.6469166022052454;-0.17080964403543855;;0.07846790352090965;-0.017901359916799395;20201213_181230;37.06559100330413;-9.786671703362565;;4.4958796989878556;-1.025672370777268
36;3;0.1936858415649816;29044;34207;95.58460785725222;260.2649122700685;-17424.429460459876;-52.14500401638705;-412.2650438891849;2977.1905196538405;0.9983646573837127;0.889339776708705;-0.5631202819904414;-0.16922880996630413;;-0.08753136720350646;-0.023662382697337486;20201213_181230;-32.264415516269075;-9.69609658309067;;-5.015177915770751;-1.3557546617808227
37;3;0.19338619222587508;31613;36784;3.6792608739797137;293.3617977483834;-17397.969134441308;-72.42855379772517;-496.1640369405719;2949.162272724914;0.9973760387642175;0.8163930122526806;-0.5339680184460548;-0.1679156991064356;;-0.09963770499256054;-0.028522370236598794;20201213_181230;-30.59411385192263;-9.620860872787409;;-5.70881997644329;-1.6342114362666664
38;3;0.19443904335990667;34207;39350;-29.605118395450617;248.84470755657378;-17431.19024827954;-14.455389222703772;-456.6271982363168;2978.678656373143;0.9965277136510873;0.8231232499800967;-0.4989674370681105;-0.16924736992239783;;-0.08363946162930608;-0.026198982000144373;20201213_181230;-28.588728258462236;-9.697159990242787;;-4.79218815210563;-1.5010910961474846
39;3;0.19357336430507163;36784;41950;-90.99294790210584;23.310408220240305;-17333.769330055977;17.149359269541087;-303.4539517042974;2916.1427731971703;0.9955996914692536;0.6995361387572011;-0.07666639164859085;-0.16667401482543964;;-0.007993660902617316;-0.017507412750229056;20201213_181230;-4.392660671961277;-9.549717603998603;;-0.45800303257870834;-1.00310086078165
0;1;0.10659844366272253;9694;19075;244.46050739013117;-21.49172685574478;10965.948757929851;-87.05143625251287;943.191415268318;-2562.513223818036;0.9974460139770936;0.9519126075416539;-0.022782234967282447;-0.22955983797675097;;-0.008387070405449464;-0.08611733109392272;20201215_180558;-1.3053259115006492;-13.152809861774825;;-0.4805437367113305;-4.934159614612505
1;1;0.10735373054213634;14191;23506;323.7046109486533;-196.05604325932393;11124.900102581247;-100.38549660088755;999.0599782511568;-2572.250314769314;0.9984208849292773;0.9656132999308117;-0.1937780694923413;-0.22722259486196159;;-0.07629365202316503;-0.08992509841826246;20201215_180558;-11.10266554410393;-13.018895695601381;;-4.37130426456709;-5.152328611664995
2;1;0.10978153474585575;19075;28184;151.12240750429092;-380.8923667572335;11428.112749535123;-46.43115805827803;1079.5147340793465;-2630.70485072608;0.9975849503848895;0.9729243272072017;-0.33919966684209335;-0.2262544501372705;;-0.14529789424218725;-0.09460237630806127;20201215_180558;-19.43470932229556;-12.963425088918727;;-8.324956112215515;-5.4203168943603215
3;1;0.11331444759206799;23506;32331;428.61536762450123;-531.6596381762105;11868.868190894344;-139.1686212612237;1155.4191345065278;-2712.2490584225525;0.998674759892818;0.9834981516051341;-0.4312579109900579;-0.22466031493434668;;-0.1972992430172017;-0.0975031387591938;20201215_180558;-24.70925818135884;-12.872087869817964;;-11.304413926011637;-5.5865183401802385
4;1;0.11791062374719963;28184;36665;147.36126698018828;-677.8068456679446;12350.10522103301;-47.52077808397462;1210.790285957181;-2808.143680093249;0.9973456606311094;0.9826590553324589;-0.5103401075802697;-0.22357681305643567;;-0.2437792546801925;-0.0981965992144066;20201215_180558;-29.240334280601846;-12.810007785119163;;-13.96752242601985;-5.626250697523153
5;1;0.12271444348999877;32331;40480;504.104899198229;-749.1083657383135;12917.983503664322;-123.23091406534803;1210.0532504476396;-2929.5430634923405;0.9985267008290638;0.981048949442294;-0.5543240945667294;-0.22300822829535574;;-0.2585802511302603;-0.09380952254756471;20201215_180558;-31.760431101084322;-12.777430278013828;;-14.815557055196848;-5.374889720112792
6;2;0.10670081092616304;8043;17415;-251.27658174582874;89.55832771945663;9701.721817269592;11.490614260717965;687.3171090110782;-1944.872753643041;0.9966116633332315;0.9249637549347516;0.12957130660241076;-0.19784432866820414;;0.04606471480565757;-0.0709042543643768;20201215_180558;7.423889014313714;-11.335645033287216;;2.639313742837975;-4.0625145246008385
7;2;0.10673497705197993;12553;21922;-265.9854282122785;-114.49329371922025;9757.055271257632;1.8786152765755695;747.3288115634618;-1940.2625872202598;0.9979996858584541;0.934077543719434;-0.1520213477067406;-0.19629665949555242;;-0.05904347414578847;-0.07666877340040168;20201215_180558;-8.710181619487033;-11.246970121611769;;-3.382941876343473;-4.392797136287886
8;2;0.108837614279495;17415;26603;-161.75132519445717;-223.47867840141362;9933.459437132842;-27.64994703544445;836.0259478091557;-1965.0603796571281;0.9972181697705428;0.9689377966223855;-0.26120356794919314;-0.19530080017303966;;-0.11397269923539453;-0.08426229445031973;20201215_180558;-14.965862037247387;-11.189911585443031;;-6.5301546459020114;-4.82787384409194
9;2;0.11193194537721066;21922;30856;-354.37053402277013;-419.1530046192744;10253.635166780787;37.302429118731695;888.2163598549143;-2011.1503605480166;0.9984560384381247;0.9765643206028631;-0.4409193886125747;-0.19368150285457483;;-0.20995363539148812;-0.08673323632354378;20201215_180558;-25.26282007298914;-11.097132683318144;;-12.029457201360781;-4.969448384849827
10;2;0.11619800139437601;26603;35209;-109.0401683733837;-546.8015450398616;10639.1365601387;-36.019861727824626;940.4617977183639;-2080.008665744597;0.9978853877849351;0.9796191940575217;-0.5266443014749115;-0.19307011888350395;;-0.26601039917480646;-0.08851196740227217;20201215_180558;-30.17449577912778;-11.062102962113833;;-15.241273179306727;-5.071362168549716
11;2;0.1210946960523129;30856;39114;-395.0087473236838;-617.6404445131934;11088.251031970345;26.133649373055135;938.6515779018741;-2157.392228051926;0.9991134835365253;0.9681535571521238;-0.5819843093368143;-0.1921647574356696;;-0.29035281386603234;-0.08475423978443641;20201215_180558;-33.34524466783561;-11.010229572219071;;-16.63599080427122;-4.856060235487979
12;2;0.12559658377292138;35209;43171;-177.61777373015929;-568.7363428764527;11474.705095881653;9.502972840125807;922.225771571537;-2244.204557759368;0.9978897139831376;0.9697855296051128;-0.5526082714900271;-0.19314043682085164;;-0.25621865272574296;-0.08045710079214619;20201215_180558;-31.66212168039813;-11.066131883147923;;-14.680247433713177;-4.609852307248649
13;3;0.10748065348237318;6432;15736;-42.0411118560007;246.9707709689775;10582.06470539059;-28.93929832823511;245.23086206383988;-1723.3120744096332;0.9975315120316094;0.9034704176310533;0.7889331001818692;-0.16143498355881267;;0.14380684478777653;-0.02317627269688398;20201215_180558;45.202536958592866;-9.2495432236838;;8.239525271432496;-1.3279026103757343
14;3;0.10650761529449355;11096;20485;-77.06840842553524;-74.88945196651437;10561.205053479956;-27.741206105128626;309.5599397293852;-1704.4579895038648;0.9977166699437969;0.9138775181166925;-0.23736179012665357;-0.16000889727398407;;-0.043951548823295786;-0.02931524206318485;20201215_180558;-13.599828791927264;-9.16783449834163;;-2.5182382506380283;-1.6796396456248757
15;3;0.10777023386140748;15736;25015;-193.60566638283598;-263.3717992427117;10775.926417197616;10.610483150605443;361.37482418290267;-1736.9922782207254;0.9990309301634921;0.9248075866952118;-0.6297977823977375;-0.15981721492570317;;-0.1522122751148189;-0.03354167238166723;20201215_180558;-36.08475487808897;-9.156851908777979;;-8.721120954163291;-1.9217962652800482
16;3;0.11075423634954037;20485;29514;10.266090442160447;-384.50985104919744;11087.99883013215;-56.37640074773097;408.52750525493843;-1786.4451748775537;0.9983149715978181;0.9670540227269171;-0.7551217648273463;-0.15974243837256522;;-0.21693494196274138;-0.036852456120281755;20201215_180558;-43.26529014307724;-9.152567527876638;;-12.42945660338054;-2.1114902003832046
17;3;0.11469205184080743;25015;33734;-258.20843960961304;-572.1093843753409;11531.368260163776;17.985894143066908;425.5072507144983;-1853.8146891043023;0.9988769205534656;0.970111205846082;-0.9313062241376694;-0.1593989028494807;;-0.3137334162894895;-0.036908358375712984;20201215_180558;-53.359916077353134;-9.132884392291075;;-17.975600645608658;-2.1146931636846764
18;3;0.1193744777366599;29514;37891;43.069470826724114;-679.0196400173043;12025.440312064688;-44.96323983720177;435.8700928012355;-1930.6330957543855;0.9983546363613437;0.9581806998323171;-1.0001286949563668;-0.15918732505717764;;-0.35939534818725094;-0.03625360695483146;20201215_180558;-57.303153190926764;-9.120761877753415;;-20.59183662776418;-2.077178670637971
19;3;0.12417732522041475;33734;41787;-247.6139565690205;-635.8833049868363;12510.19465661767;-3.0707142040284268;403.7359535376048;-2014.8286737090552;0.9989505394209122;0.9481659251774996;-1.0050942733078143;-0.15968370207266164;;-0.32109066942479153;-0.03227816037417127;20201215_180558;-57.58765987330624;-9.149202185787948;;-18.39714019907086;-1.849402359886428
0;1;0.24096385542168675;6643;10793;86.52300762668547;-190.77998762837828;-18790.20752438315;-59.93636896148894;-1690.8837679167345;8767.798744158545;0.9850029936902626;0.9224840761880758;0.11235340827435465;-0.43658499681759577;;0.02176088330655165;-0.09010939239402478;20201218_181253;6.437376108030743;-25.014477716380718;;1.2468067719420972;-5.162887878665861
1;1;0.2403846153846154;8706;12866;-16.717343657531288;-167.3569082007702;-18629.304364181662;68.16663004366794;-1424.9662201941837;8734.631350738628;0.9879890639822055;0.9305859632273101;0.11691065127048426;-0.438430951771799;;0.019161329534088847;-0.07656536162411551;20201218_181253;6.698486897924524;-25.120243144427825;;1.097863312162667;-4.386872077954736
2;1;0.23837902264600716;10793;14988;167.9710863801286;-740.3543806207118;-18423.184465511942;0.18160923981117494;-1601.1215117761585;8796.621603620313;0.9880832792857979;0.9452922332939852;0.4331156222102043;-0.4454662891975501;;0.08426317069430826;-0.08701774332199841;20201218_181253;24.815697193827326;-25.523338286373793;;4.827924049174306;-4.985749435103212
3;1;0.2369106846718787;12866;17087;112.17958759359138;-1404.4234555664355;-18421.636008118796;-51.1066232710709;-1174.931635112473;8804.523341255379;0.9872448187687103;0.9502747624342821;0.8741370578741309;-0.44584820592074836;;0.1601958813627025;-0.06382330416751324;20201218_181253;50.084364132170684;-25.545220502738523;;9.178547897461296;-3.656805963378227
